연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/02","한창산업","079170","KOSDAQ","6390","6480","6270","1.03409","2.282994",,,"0.007123137","42450.0719","17.647059","291525","17149","1849398390","108788141"
"2026/02","엘디티","096870","KOSDAQ","2330","2380","2240","2.408262","-0.625981",,,"0.029379315","34781.8386","5.882353","751730","44219","1714042490","100826029"
"2026/02","와이씨","232140","KOSDAQ","21600","22350","17970","6.550772","1.206398",,,"0.000137023","711261.9319","5.882353","28960711","1703571","610876603985","35933917881"
"2026/02","메드팩토","235980","KOSDAQ","5510","7700","5510","5.174904","2.100054",,,"0.001739226","168320.9862","0","7408559","435798","48233059710","2837238806"
"2026/02","유니테크노","241690","KOSDAQ","3920","4045","3715","2.424498","-0.398111",,,"0.001868372","267313.4498","0","5491699","323041","21544823465","1267342557"
"2026/02","HLB바이오스텝","278650","KOSDAQ","1202","1396","1202","1.754091","-0.452291",,,"0.003281701","281776.361","0","6410974","377116","8271188752","486540515"
"2026/02","휴네시온","290270","KOSDAQ","3620","3865","3620","1.452442","0.233611",,,"0.006777495","60228.0878","17.647059","875288","51488","3280140566","192949445"
"2026/02","엘앤씨바이오","290650","KOSDAQ","98600","118300","85300","7.907332","4.997267",,,"0.000080724","203855.3094","5.882353","9462331","556608","914458111650","53791653626"
"2026/02","비비씨","318410","KOSDAQ","7360","7430","7140","1.097097","4.115421",,,"0.005585985","38195.257","5.882353","321694","18923","2327264910","136897936"
"2026/02","위드텍","348350","KOSDAQ","9920","10390","8780","2.839379","-0.789711",,,"0.004273838","165361.8046","0","1643635","96684","16307286525","959252149"
"2026/02","이지트로닉스","377330","KOSDAQ","3090","3540","3090","2.125942","4.974964",,,"0.015947692","33235.7391","5.882353","508830","29931","1677643124","98684890"
"2026/02","E8","418620","KOSDAQ","1289","1457","1282","4.796486","3.928991",,,"0.009331795","190387.4522","5.882353","4459395","262317","6144956007","361468000"
"2026/02","큐리옥스바이오시스템즈","445680","KOSDAQ","119600","127800","106700","4.332251","1.48669",,,"0.000288247","104088.5208","0","1448379","85199","169668992250","9980528956"
"2026/02","제이엔비","452160","KOSDAQ","6100","6950","6100","3.314269","-0.312113",,,"0.011097328","25882.7693","0","611996","36000","4048259635","238132920"
"2026/02","에이에스텍","453860","KOSDAQ","15340","16130","14940","1.940363","0.021775",,,"0.004881803","41222.3265","5.882353","322507","18971","5032400040","296023532"
"2026/02","피앤에스로보틱스","460940","KOSDAQ","9460","11630","9450","3.071135","-0.226988",,,"0.001246499","93538.4348","0","3667642","215744","38475334910","2263254995"
"2026/02","세미파이브","490470","KOSDAQ","27350","29250","26550","4.402385","0.214873",,,"0.000175615","591035.1498","0","11445714","673277","321448281150","18908722421"
"2026/02","와이지-원","019210","KOSDAQ","9450","10210","8000","6.197179","0.412487",,,"0.000364117","589047.8996","0","22645748","1332103","213230914520","12542994972"
"2026/02","고려신용정보","049720","KOSDAQ","10550","10930","9890","1.154615","-1.005505",,,"0.001222225","118761.5321","0","1486352","87432","15602218650","917777568"
"2026/02","NE능률","053290","KOSDAQ","1949","2055","1840","2.48873","-0.001352",,,"0.017256642","79413.4499","0","1236867","72757","2447631245","143978309"
"2026/02","체리부로","066360","KOSDAQ","1025","1171","768","8.185672","9.166717",,,"0.009492118","432990.5356","0","36615281","2153840","42432974255","2496057309"
"2026/02","멀티캠퍼스","067280","KOSDAQ","29000","29900","28650","1.268562","2.01633",,,"0.002306206","24288.2095","0","264568","15563","7734945250","454996779"
"2026/02","JW신약","067290","KOSDAQ","2280","2480","1942","3.778394","0.29056",,,"0.00078296","2084633.0593","0","51163761","3009633","116440845812","6849461518"
